-1.927927927927927998e+00 6.146787047039955012e-05 8.714627899998185316e-04 4.854759765794637583e-02
-1.925925925925926041e+00 6.323655812242146392e-05 8.958386139444167191e-04 4.985799163230096587e-02
-1.923923923923923862e+00 6.501395512180918048e-05 9.202807462756620264e-04 5.116824938315478466e-02
-1.921921921921921905e+00 6.680030626316101517e-05 9.447909961568679710e-04 5.247836733058192787e-02
-1.919919919919919948e+00 6.859585757429857787e-05 9.693711777933023375e-04 5.378834189503920588e-02
-1.917917917917917991e+00 7.040085635014951392e-05 9.940231105664465352e-04 5.509816949737465080e-02
-1.915915915915916035e+00 7.221555118680715970e-05 1.018748619168671288e-03 5.640784655883759185e-02
-1.913913913913913856e+00 7.404019201576994536e-05 1.043549533738313047e-03 5.771736950108948688e-02
-1.911911911911911899e+00 7.587503013836244216e-05 1.068427689995122068e-03 5.902673474621267929e-02
-1.909909909909909942e+00 7.772031826034567074e-05 1.093384929376131154e-03 6.033593871671987657e-02
-1.907907907907907985e+00 7.957631052672169852e-05 1.118423099171960474e-03 6.164497783556408678e-02
-1.905905905905905806e+00 8.144326255673728300e-05 1.143544052663566677e-03 6.295384852614933913e-02
-1.903903903903903849e+00 8.332143147908883788e-05 1.168749649259411601e-03 6.426254721233999601e-02
-1.901901901901901892e+00 8.521107596733623005e-05 1.194041754633097616e-03 6.557107031847080048e-02
-1.899899899899899935e+00 8.711245627552738618e-05 1.219422240861439037e-03 6.687941426935542499e-02
-1.897897897897897979e+00 8.902583427404301938e-05 1.244892986563043329e-03 6.818757549029699772e-02
-1.895895895895895800e+00 9.095147348566395623e-05 1.270455877037371308e-03 6.949555040709828879e-02
-1.893893893893893843e+00 9.288963912186485867e-05 1.296112804404284590e-03 7.080333544607150809e-02
-1.891891891891891886e+00 9.484059811933982971e-05 1.321865667744076154e-03 7.211092703404697879e-02
-1.889889889889889929e+00 9.680461917676749220e-05 1.347716373238054500e-03 7.341832159838380945e-02
-1.887887887887887972e+00 9.878197279181772283e-05 1.373666834309627627e-03 7.472551556697930308e-02
-1.885885885885885793e+00 1.007729312984066955e-04 1.399718971765941252e-03 7.603250536827914352e-02
-1.883883883883883836e+00 1.027777689042029037e-04 1.425874713940029643e-03 7.733928743128593020e-02
-1.881881881881881879e+00 1.047967617283958043e-04 1.452135996833586826e-03 7.864585818557100205e-02
-1.879879879879879923e+00 1.068301878397215658e-04 1.478504764260225694e-03 7.995221406128218133e-02
-1.877877877877877966e+00 1.088783272947623610e-04 1.504982967989380253e-03 8.125835148915459827e-02
-1.875875875875875787e+00 1.109414621765170220e-04 1.531572567890762768e-03 8.256426690052015571e-02
-1.873873873873873830e+00 1.130198766332523002e-04 1.558275532079446499e-03 8.386995672731807627e-02
-1.871871871871871873e+00 1.151138569176365201e-04 1.585093837061523703e-03 8.517541740210371470e-02
-1.869869869869869916e+00 1.172236914261633119e-04 1.612029467880394433e-03 8.648064535805773112e-02
-1.867867867867867959e+00 1.193496707388732686e-04 1.639084418263719520e-03 8.778563702899722099e-02
-1.865865865865865780e+00 1.214920876593734886e-04 1.666260690770979182e-03 8.909038884938470793e-02
-1.863863863863863823e+00 1.236512372551645561e-04 1.693560296941701250e-03 9.039489725433801082e-02
-1.861861861861861867e+00 1.258274168982802341e-04 1.720985257444367219e-03 9.169915867964066603e-02
-1.859859859859859910e+00 1.280209263062409238e-04 1.748537602225943470e-03 9.300316956175000427e-02
-1.857857857857857953e+00 1.302320675833347171e-04 1.776219370662161009e-03 9.430692633780823897e-02
-1.855855855855855774e+00 1.324611452622246439e-04 1.804032611708461346e-03 9.561042544565184764e-02
-1.853853853853853817e+00 1.347084663458907353e-04 1.831979384051652966e-03 9.691366332382125859e-02
-1.851851851851851860e+00 1.369743403499131223e-04 1.860061756262301790e-03 9.821663641157095392e-02
-1.849849849849849903e+00 1.392590793450989618e-04 1.888281806947821181e-03 9.951934114887815708e-02
-1.847847847847847724e+00 1.415629980004655777e-04 1.916641624906364897e-03 1.008217739764545595e-01
-1.845845845845845767e+00 1.438864136265768619e-04 1.945143309281409383e-03 1.021239313357545780e-01
-1.843843843843843811e+00 1.462296462192440760e-04 1.973788969717114091e-03 1.034258096689842921e-01
-1.841841841841841854e+00 1.485930185036008107e-04 2.002580726514511644e-03 1.047274054191133091e-01
-1.839839839839839897e+00 1.509768559785484984e-04 2.031520710788422245e-03 1.060287150298828834e-01
-1.837837837837837718e+00 1.533814869615871706e-04 2.060611064625204446e-03 1.073297349458163796e-01
-1.835835835835835761e+00 1.558072426340317840e-04 2.089853941241287191e-03 1.086304616122275579e-01
-1.833833833833833804e+00 1.582544570866259610e-04 2.119251505142564010e-03 1.099308914752314542e-01
-1.831831831831831847e+00 1.607234673655551509e-04 2.148805932284608613e-03 1.112310209817541085e-01
-1.829829829829829890e+00 1.632146135188681547e-04 2.178519410233750037e-03 1.125308465795429452e-01
-1.827827827827827711e+00 1.657282386433098079e-04 2.208394138328980891e-03 1.138303647171761412e-01
-1.825825825825825754e+00 1.682646889315734379e-04 2.238432327844736870e-03 1.151295718440714516e-01
-1.823823823823823798e+00 1.708243137199811485e-04 2.268636202154573553e-03 1.164284644104961602e-01
-1.821821821821821841e+00 1.734074655365963212e-04 2.299007996895733978e-03 1.177270388675765861e-01
-1.819819819819819884e+00 1.760145001497767907e-04 2.329549960134634327e-03 1.190252916673083527e-01
-1.817817817817817705e+00 1.786457766171745489e-04 2.360264352533278116e-03 1.203232192625665886e-01
-1.815815815815815748e+00 1.813016573351843626e-04 2.391153447516539913e-03 1.216208181071136013e-01
-1.813813813813813791e+00 1.839825080888584632e-04 2.422219531440486864e-03 1.229180846556107015e-01
-1.811811811811811834e+00 1.866886981022853015e-04 2.453464903761615277e-03 1.242150153636282506e-01
-1.809809809809809877e+00 1.894206000894373284e-04 2.484891877206994466e-03 1.255116066876521830e-01
-1.807807807807807698e+00 1.921785903055081850e-04 2.516502777945516488e-03 1.268078550850974262e-01
-1.805805805805805742e+00 1.949630485987299225e-04 2.548299945760030150e-03 1.281037570143149784e-01
-1.803803803803803785e+00 1.977743584626893080e-04 2.580285734220546644e-03 1.293993089346025804e-01
-1.801801801801801828e+00 2.006129070891456547e-04 2.612462510858448717e-03 1.306945073062147078e-01
-1.799799799799799871e+00 2.034790854213569804e-04 2.644832657341734169e-03 1.319893485903721464e-01
-1.797797797797797692e+00 2.063732882079222740e-04 2.677398569651285015e-03 1.332838292492708188e-01
-1.795795795795795735e+00 2.092959140571485418e-04 2.710162658258209126e-03 1.345779457460914430e-01
-1.793793793793793778e+00 2.122473654919497640e-04 2.743127348302263919e-03 1.358716945450091085e-01
-1.791791791791791821e+00 2.152280490052877902e-04 2.776295079771393289e-03 1.371650721112047944e-01
-1.789789789789789864e+00 2.182383751161549553e-04 2.809668307682305823e-03 1.384580749108736963e-01
-1.787787787787787686e+00 2.212787584261136781e-04 2.843249502262193158e-03 1.397506994112349132e-01
-1.785785785785785729e+00 2.243496176763980286e-04 2.877041149131570261e-03 1.410429420805411338e-01
-1.783783783783783772e+00 2.274513758055847186e-04 2.911045749488246764e-03 1.423347993880878515e-01
-1.781781781781781815e+00 2.305844600078443840e-04 2.945265820292483107e-03 1.436262678042238561e-01
-1.779779779779779858e+00 2.337493017917772250e-04 2.979703894453282920e-03 1.449173438003607539e-01
-1.777777777777777679e+00 2.369463370398432504e-04 3.014362521015878909e-03 1.462080238489825157e-01
-1.775775775775775722e+00 2.401760060683932234e-04 3.049244265350388363e-03 1.474983044236543583e-01
-1.773773773773773765e+00 2.434387536883120197e-04 3.084351709341695991e-03 1.487881819990322652e-01
-1.771771771771771808e+00 2.467350292662820943e-04 3.119687451580580983e-03 1.500776530508735329e-01
-1.769769769769769852e+00 2.500652867866758403e-04 3.155254107556086998e-03 1.513667140560477908e-01
-1.767767767767767673e+00 2.534299849140759175e-04 3.191054309849057462e-03 1.526553614925438007e-01
-1.765765765765765716e+00 2.568295870564488398e-04 3.227090708327030877e-03 1.539435918394806146e-01
-1.763763763763763759e+00 2.602645614289670782e-04 3.263365970340359121e-03 1.552314015771167621e-01
-1.761761761761761802e+00 2.637353811184947497e-04 3.299882780919649768e-03 1.565187871868595204e-01
-1.759759759759759845e+00 2.672425241487449694e-04 3.336643842974505118e-03 1.578057451512753229e-01
-1.757757757757757666e+00 2.707864735461149920e-04 3.373651877493583084e-03 1.590922719540983910e-01
-1.755755755755755709e+00 2.743677174062158380e-04 3.410909623746037189e-03 1.603783640802427524e-01
-1.753753753753753752e+00 2.779867489610891970e-04 3.448419839484198612e-03 1.616640180158079587e-01
-1.751751751751751796e+00 2.816440666471429935e-04 3.486185301147750552e-03 1.629492302480910759e-01
-1.749749749749749839e+00 2.853401741737992192e-04 3.524208804069237869e-03 1.642339972655967040e-01
-1.747747747747747660e+00 2.890755805928685068e-04 3.562493162680975371e-03 1.655183155580464138e-01
-1.745745745745745703e+00 2.928508003686590877e-04 3.601041210723354268e-03 1.668021816163877402e-01
-1.743743743743743746e+00 2.966663534488309215e-04 3.639855801454581954e-03 1.680855919328035075e-01
-1.741741741741741789e+00 3.005227653360048102e-04 3.678939807861850327e-03 1.693685430007202397e-01
-1.739739739739739832e+00 3.044205671601438439e-04 3.718296122874064497e-03 1.706510313148211500e-01
-1.737737737737737653e+00 3.083602957517028948e-04 3.757927659575957535e-03 1.719330533710550224e-01
-1.735735735735735696e+00 3.123424937155572191e-04 3.797837351423625964e-03 1.732146056666419853e-01
-1.733733733733733740e+00 3.163677095057387898e-04 3.838028152461717569e-03 1.744956847000856126e-01
-1.731731731731731783e+00 3.204364975009736378e-04 3.878503037542101531e-03 1.757762869711833043e-01
-1.729729729729729826e+00 3.245494180810305556e-04 3.919265002544004839e-03 1.770564089810334474e-01
-1.727727727727727647e+00 3.287070377039084858e-04 3.960317064595873446e-03 1.783360472320495993e-01
-1.725725725725725690e+00 3.329099289838479575e-04 4.001662262298625976e-03 1.796151982279673986e-01
-1.723723723723723733e+00 3.371586707701909645e-04 4.043303655950518556e-03 1.808938584738518651e-01
-1.721721721721721776e+00 3.414538482271059841e-04 4.085244327773690162e-03 1.821720244761078911e-01
-1.719719719719719819e+00 3.457960529141853429e-04 4.127487382142358552e-03 1.834496927424925927e-01
-1.717717717717717640e+00 3.501858828679148793e-04 4.170035945812554032e-03 1.847268597821227765e-01
-1.715715715715715683e+00 3.546239426840388847e-04 4.212893168153552387e-03 1.860035221054840704e-01
-1.713713713713713727e+00 3.591108436008268309e-04 4.256062221380964468e-03 1.872796762244397506e-01
-1.711711711711711770e+00 3.636472035832629692e-04 4.299546300791597803e-03 1.885553186522427871e-01
-1.709709709709709813e+00 3.682336474081576651e-04 4.343348624999996549e-03 1.898304459035466130e-01
-1.707707707707707634e+00 3.728708067501859962e-04 4.387472436176544435e-03 1.911050544944090379e-01
-1.705705705705705677e+00 3.775593202688964944e-04 4.431921000287581715e-03 1.923791409423076526e-01
-1.703703703703703720e+00 3.822998336966642826e-04 4.476697607337055615e-03 1.936527017661451577e-01
-1.701701701701701763e+00 3.870929999276275283e-04 4.521805571610067707e-03 1.949257334862603552e-01
-1.699699699699699806e+00 3.919394791076046122e-04 4.567248231918143858e-03 1.961982326244356145e-01
-1.697697697697697627e+00 3.968399387250237794e-04 4.613028951846487834e-03 1.974701957039114997e-01
-1.695695695695695671e+00 4.017950537028468412e-04 4.659151120002867283e-03 1.987416192493925982e-01
-1.693693693693693714e+00 4.068055064915278556e-04 4.705618150268475568e-03 2.000124997870592058e-01
-1.691691691691691757e+00 4.118719871629942663e-04 4.752433482050502297e-03 2.012828338445713516e-01
-1.689689689689689800e+00 4.169951935056988518e-04 4.799600580536832369e-03 2.025526179510839242e-01
-1.687687687687687621e+00 4.221758311207203713e-04 4.847122936952504881e-03 2.038218486372544713e-01
-1.685685685685685664e+00 4.274146135189438029e-04 4.895004068818120148e-03 2.050905224352526646e-01
-1.683683683683683707e+00 4.327122622193327003e-04 4.943247520210241643e-03 2.063586358787712904e-01
-1.681681681681681750e+00 4.380695068482957249e-04 4.991856862023658428e-03 2.076261855030333559e-01
-1.679679679679679793e+00 4.434870852401745153e-04 5.040835692235675486e-03 2.088931678448002482e-01
-1.677677677677677615e+00 4.489657435388663361e-04 5.090187636172477902e-03 2.101595794423835872e-01
-1.675675675675675658e+00 4.545062363005898014e-04 5.139916346777488251e-03 2.114254168356552999e-01
-1.673673673673673701e+00 4.601093265978089056e-04 5.190025504881773562e-03 2.126906765660578069e-01
-1.671671671671671744e+00 4.657757861243237100e-04 5.240518819476435927e-03 2.139553551766114337e-01
-1.669669669669669787e+00 4.715063953015475261e-04 5.291400027987089132e-03 2.152194492119212099e-01
-1.667667667667667608e+00 4.773019433860038806e-04 5.342672896550631177e-03 2.164829552181921080e-01
-1.665665665665665651e+00 4.831632285780216316e-04 5.394341220293939754e-03 2.177458697432353707e-01
-1.663663663663663694e+00 4.890910581316705759e-04 5.446408823614804634e-03 2.190081893364793086e-01
-1.661661661661661737e+00 4.950862484659367862e-04 5.498879560464942605e-03 2.202699105489760445e-01
-1.659659659659659781e+00 5.011496252771697720e-04 5.551757314635316978e-03 2.215310299334134203e-01
-1.657657657657657602e+00 5.072820236528011390e-04 5.605046000043594281e-03 2.227915440441235739e-01
-1.655655655655655645e+00 5.134842881863561047e-04 5.658749561023818792e-03 2.240514494370912935e-01
-1.653653653653653688e+00 5.197572730937787423e-04 5.712871972618386446e-03 2.253107426699648419e-01
-1.651651651651651731e+00 5.261018423310794088e-04 5.767417240872271290e-03 2.265694203020645892e-01
-1.649649649649649774e+00 5.325188697133291862e-04 5.822389403129598143e-03 2.278274788943949747e-01
-1.647647647647647595e+00 5.390092390350002512e-04 5.877792528332389729e-03 2.290849150096501141e-01
-1.645645645645645638e+00 5.455738441916909874e-04 5.933630717321797948e-03 2.303417252122257619e-01
-1.643643643643643681e+00 5.522135893032377929e-04 5.989908103141607619e-03 2.315979060682268054e-01
-1.641641641641641725e+00 5.589293888382364586e-04 6.046628851344170580e-03 2.328534541454777285e-01
-1.639639639639639768e+00 5.657221677399913327e-04 6.103797160298757990e-03 2.341083660135326594e-01
-1.637637637637637589e+00 5.725928615539063651e-04 6.161417261502334305e-03 2.353626382436855846e-01
-1.635635635635635632e+00 5.795424165563255138e-04 6.219493419892675734e-03 2.366162674089759832e-01
-1.633633633633633675e+00 5.865717898848619776e-04 6.278029934164059550e-03 2.378692500841989854e-01
-1.631631631631631496e+00 5.936819496702292658e-04 6.337031137085551158e-03 2.391215828459181958e-01
-1.629629629629629761e+00 6.008738751695767060e-04 6.396501395821667726e-03 2.403732622724738532e-01
-1.627627627627627582e+00 6.081485569013503172e-04 6.456445112255554571e-03 2.416242849439891871e-01
-1.625625625625625625e+00 6.155069967817198119e-04 6.516866723314860763e-03 2.428746474423821300e-01
-1.623623623623623669e+00 6.229502082625727050e-04 6.577770701300193409e-03 2.441243463513758927e-01
-1.621621621621621490e+00 6.304792164710796469e-04 6.639161554216005748e-03 2.453733782565031829e-01
-1.619619619619619755e+00 6.380950583508963620e-04 6.701043826104429932e-03 2.466217397451213322e-01
-1.617617617617617576e+00 6.457987828049779021e-04 6.763422097381608690e-03 2.478694274064211500e-01
-1.615615615615615619e+00 6.535914508400337327e-04 6.826300985176668966e-03 2.491164378314340566e-01
-1.613613613613613662e+00 6.614741357126542251e-04 6.889685143673443361e-03 2.503627676130403823e-01
-1.611611611611611483e+00 6.694479230771338161e-04 6.953579264455042597e-03 2.516084133459814964e-01
-1.609609609609609748e+00 6.775139111349848730e-04 7.017988076851025721e-03 2.528533716268653864e-01
-1.607607607607607569e+00 6.856732107861946302e-04 7.082916348287502002e-03 2.540976390541782592e-01
-1.605605605605605612e+00 6.939269457822317029e-04 7.148368884640086442e-03 2.553412122282963104e-01
-1.603603603603603656e+00 7.022762528808105262e-04 7.214350530589551044e-03 2.565840877514923291e-01
-1.601601601601601477e+00 7.107222820024504742e-04 7.280866169980392162e-03 2.578262622279442473e-01
-1.599599599599599742e+00 7.192661963888545952e-04 7.347920726182377224e-03 2.590677322637462421e-01
-1.597597597597597563e+00 7.279091727631102409e-04 7.415519162454872228e-03 2.603084944669147860e-01
-1.595595595595595606e+00 7.366524014917747972e-04 7.483666482314410562e-03 2.615485454474047455e-01
-1.593593593593593649e+00 7.454970867487952348e-04 7.552367729904788454e-03 2.627878818171098252e-01
-1.591591591591591470e+00 7.544444466813709843e-04 7.621627990370596906e-03 2.640265001898776664e-01
-1.589589589589589513e+00 7.634957135777208862e-04 7.691452390233562142e-03 2.652643971815175639e-01
-1.587587587587587556e+00 7.726521340368083194e-04 7.761846097772071885e-03 2.665015694098120114e-01
-1.585585585585585600e+00 7.819149691400118212e-04 7.832814323403524889e-03 2.677380134945187562e-01
-1.583583583583583643e+00 7.912854946248356345e-04 7.904362320070273951e-03 2.689737260573902833e-01
-1.581581581581581464e+00 8.007650010605958874e-04 7.976495383628256011e-03 2.702087037221762578e-01
-1.579579579579579507e+00 8.103547940261679504e-04 8.049218853239009305e-03 2.714429431146338501e-01
-1.577577577577577550e+00 8.200561942897994150e-04 8.122538111764870256e-03 2.726764408625366731e-01
-1.575575575575575593e+00 8.298705379910179675e-04 8.196458586167435986e-03 2.739091935956858292e-01
-1.573573573573573636e+00 8.397991768246507475e-04 8.270985747909223931e-03 2.751411979459173485e-01
-1.571571571571571457e+00 8.498434782269841375e-04 8.346125113358639561e-03 2.763724505471106263e-01
-1.569569569569569500e+00 8.600048255641044252e-04 8.421882244198345899e-03 2.776029480352003032e-01
-1.567567567567567544e+00 8.702846183224217241e-04 8.498262747836920344e-03 2.788326870481842579e-01
-1.565565565565565587e+00 8.806842723014206287e-04 8.575272277823953182e-03 2.800616642261349321e-01
-1.563563563563563630e+00 8.912052198086329409e-04 8.652916534268303289e-03 2.812898762112014395e-01
-1.561561561561561451e+00 9.018489098569351442e-04 8.731201264260312483e-03 2.825173196476286619e-01
-1.559559559559559494e+00 9.126168083640883322e-04 8.810132262296942879e-03 2.837439911817581373e-01
-1.557557557557557537e+00 9.235103983546412649e-04 8.889715370710718489e-03 2.849698874620387734e-01
-1.555555555555555580e+00 9.345311801641951414e-04 8.969956480102323632e-03 2.861950051390408922e-01
-1.553553553553553623e+00 9.456806716460229361e-04 9.050861529776422706e-03 2.874193408654597270e-01
-1.551551551551551444e+00 9.569604083801349107e-04 9.132436508181469847e-03 2.886428912961299664e-01
-1.549549549549549488e+00 9.683719438847497541e-04 9.214687453352759031e-03 2.898656530880290294e-01
-1.547547547547547531e+00 9.799168498302690371e-04 9.297620453359491804e-03 2.910876229002904991e-01
-1.545545545545545574e+00 9.915967162557374169e-04 9.381241646755401203e-03 2.923087973942132267e-01
-1.543543543543543617e+00 1.003413151787823287e-03 9.465557223033022050e-03 2.935291732332671044e-01
-1.541541541541541438e+00 1.015367783862380045e-03 9.550573423081933772e-03 2.947487470831061662e-01
-1.539539539539539481e+00 1.027462258948574642e-03 9.636296539650569815e-03 2.959675156115729733e-01
-1.537537537537537524e+00 1.039698242775664947e-03 9.722732917812153958e-03 2.971854754887131023e-01
-1.535535535535535567e+00 1.052077420562405000e-03 9.809888955434241387e-03 2.984026233867807520e-01
-1.533533533533533610e+00 1.064601497249135619e-03 9.897771103652213201e-03 2.996189559802457936e-01
-1.531531531531531432e+00 1.077272197732613698e-03 9.986385867346897829e-03 3.008344699458063709e-01
-1.529529529529529475e+00 1.090091267103574998e-03 1.007573980562604700e-02 3.020491619623984492e-01
-1.527527527527527518e+00 1.103060470887088111e-03 1.016583953230990565e-02 3.032630287112063061e-01
-1.525525525525525561e+00 1.116181595285693946e-03 1.025669171642057051e-02 3.044760668756669175e-01
-1.523523523523523604e+00 1.129456447425424221e-03 1.034830308267572531e-02 3.056882731414814480e-01
-1.521521521521521425e+00 1.142886855604685050e-03 1.044068041198633820e-02 3.068996441966231337e-01
-1.519519519519519468e+00 1.156474669546060739e-03 1.053383054195856233e-02 3.081101767313461082e-01
-1.517517517517517511e+00 1.170221760651082854e-03 1.062776036739996287e-02 3.093198674381975599e-01
-1.515515515515515554e+00 1.184130022257961568e-03 1.072247684082977721e-02 3.105287130120247818e-01
-1.513513513513513598e+00 1.198201369902346901e-03 1.081798697299349993e-02 3.117367101499830540e-01
-1.511511511511511419e+00 1.212437741581148072e-03 1.091429783338180443e-02 3.129438555515449139e-01
-1.509509509509509462e+00 1.226841098019452797e-03 1.101141655075386916e-02 3.141501459185105927e-01
-1.507507507507507505e+00 1.241413422940579282e-03 1.110935031366511172e-02 3.153555779550191729e-01
-1.505505505505505548e+00 1.256156723339273487e-03 1.120810637099914700e-02 3.165601483675543615e-01
-1.503503503503503591e+00 1.271073029758132324e-03 1.130769203250438920e-02 3.177638538649542599e-01
-1.501501501501501412e+00 1.286164396567243684e-03 1.140811466933494729e-02 3.189666911584165820e-01
-1.499499499499499455e+00 1.301432902247145638e-03 1.150938171459637942e-02 3.201686569615115330e-01
-1.497497497497497498e+00 1.316880649675095495e-03 1.161150066389593678e-02 3.213697479901926890e-01
-1.495495495495495542e+00 1.332509766414683404e-03 1.171447907589731607e-02 3.225699609628042142e-01
-1.493493493493493585e+00 1.348322405008856853e-03 1.181832457288015462e-02 3.237692926000902416e-01
-1.491491491491491406e+00 1.364320743276361712e-03 1.192304484130401847e-02 3.249677396251984818e-01
-1.489489489489489449e+00 1.380506984611709100e-03 1.202864763237758775e-02 3.261652987636955991e-01
-1.487487487487487492e+00 1.396883358288648989e-03 1.213514076263240080e-02 3.273619667435769820e-01
-1.485485485485485535e+00 1.413452119767164439e-03 1.224253211450115723e-02 3.285577402952684078e-01
-1.483483483483483578e+00 1.430215551004144527e-03 1.235082963690145239e-02 3.297526161516425303e-01
-1.481481481481481399e+00 1.447175960767648362e-03 1.246004134582395090e-02 3.309465910480232087e-01
-1.479479479479479442e+00 1.464335684954900726e-03 1.257017532492588768e-02 3.321396617221983316e-01
-1.477477477477477485e+00 1.481697086913974851e-03 1.268123972612910169e-02 3.333318249144213707e-01
-1.475475475475475529e+00 1.499262557769319567e-03 1.279324277022371968e-02 3.345230773674274793e-01
-1.473473473473473572e+00 1.517034516751071408e-03 1.290619274747655497e-02 3.357134158264403201e-01
-1.471471471471471393e+00 1.535015411528253132e-03 1.302009801824479708e-02 3.369028370391823901e-01
-1.469469469469469436e+00 1.553207718545870399e-03 1.313496701359472864e-02 3.380913377558814048e-01
-1.467467467467467479e+00 1.571613943365991360e-03 1.325080823592584764e-02 3.392789147292805674e-01
-1.465465465465465522e+00 1.590236621012832384e-03 1.336763025960020258e-02 3.404655647146481723e-01
-1.463463463463463565e+00 1.609078316321870938e-03 1.348544173157686411e-02 3.416512844697810469e-01
-1.461461461461461386e+00 1.628141624293129829e-03 1.360425137205226349e-02 3.428360707550214825e-01
-1.459459459459459429e+00 1.647429170448551057e-03 1.372406797510541607e-02 3.440199203332600653e-01
-1.457457457457457473e+00 1.666943611193621045e-03 1.384490040934902716e-02 3.452028299699496094e-01
-1.455455455455455516e+00 1.686687634183189986e-03 1.396675761858562348e-02 3.463847964331059348e-01
-1.453453453453453559e+00 1.706663958691683521e-03 1.408964862246996942e-02 3.475658164933267402e-01
-1.451451451451451380e+00 1.726875335987581835e-03 1.421358251717638396e-02 3.487458869237934356e-01
-1.449449449449449423e+00 1.747324549712352213e-03 1.433856847607209960e-02 3.499250045002816889e-01
-1.447447447447447466e+00 1.768014416263831825e-03 1.446461575039628168e-02 3.511031660011705857e-01
-1.445445445445445287e+00 1.788947785184135742e-03 1.459173366994490940e-02 3.522803682074545639e-01
-1.443443443443443552e+00 1.810127539552083917e-03 1.471993164376110205e-02 3.534566079027460228e-01
-1.441441441441441373e+00 1.831556596380284809e-03 1.484921916083162957e-02 3.546318818732859812e-01
-1.439439439439439417e+00 1.853237907016896903e-03 1.497960579078934547e-02 3.558061869079547357e-01
-1.437437437437437460e+00 1.875174457552103695e-03 1.511110118462151430e-02 3.569795197982801871e-01
-1.435435435435435281e+00 1.897369269229388445e-03 1.524371507538421593e-02 3.581518773384484988e-01
-1.433433433433433546e+00 1.919825398861604773e-03 1.537745727892252112e-02 3.593232563253065392e-01
-1.431431431431431367e+00 1.942545939252017040e-03 1.551233769459731474e-02 3.604936535583772583e-01
