2.802802802802802917e-01 6.356390196581348107e-05 -1.106497778964099429e-04 1.597813102900776019e-04 -2.037474582640662064e-04 2.451256362311632483e-04 -2.758220637368269629e-04 2.763071512742519640e-04
2.902902902902902982e-01 6.835944188153961969e-05 -1.188884614070148270e-04 1.715338536743777958e-04 -2.185779229582736826e-04 2.628105423747847729e-04 -2.955722864307693703e-04 2.959749298147728745e-04
3.003003003003003046e-01 7.347789372844123058e-05 -1.276714828336078847e-04 1.840491705139288357e-04 -2.343561254785515033e-04 2.816106845814195562e-04 -3.165538586148053564e-04 3.168578387977155630e-04
3.103103103103103111e-01 7.894053785017267008e-05 -1.370340205717180651e-04 1.973756550272200865e-04 -2.511412362609512596e-04 3.015947348724873247e-04 -3.388417047280671253e-04 3.390291169359563837e-04
3.203203203203203175e-01 8.476985973641523937e-05 -1.470131854970456312e-04 2.115642827419691020e-04 -2.689954999530467443e-04 3.228348516768022496e-04 -3.625144766944482164e-04 3.625655871521217045e-04
3.303303303303303240e-01 9.098961514472971577e-05 -1.576481218444394103e-04 2.266687407436814732e-04 -2.879843858232986292e-04 3.454068457734642099e-04 -3.876547270357103610e-04 3.875478197091828227e-04
3.403403403403403304e-01 9.762489778860563726e-05 -1.689801117482441200e-04 2.427455622485910223e-04 -3.081767427365030639e-04 3.693903508456146444e-04 -4.143490863926320889e-04 4.140602991796841223e-04
3.503503503503503369e-01 1.047022096819077568e-04 -1.810526835575708849e-04 2.598542656155984273e-04 -3.296449587952609899e-04 3.948689987242407743e-04 -4.426884455085551237e-04 4.421915952833312363e-04
3.603603603603603434e-01 1.122495342287982997e-04 -1.939117240364521115e-04 2.780574979050159479e-04 -3.524651257373916297e-04 4.219305993881762931e-04 -4.727681417143178902e-04 4.720345376068701276e-04
3.703703703703703498e-01 1.202964121469648736e-04 -2.076055945550090960e-04 2.974211830847416733e-04 -3.767172081687529517e-04 4.506673257728904076e-04 -5.046881499376509352e-04 5.036863942038667490e-04
3.803803803803803563e-01 1.288740203106257260e-04 -2.221852513737100296e-04 3.180146749769966938e-04 -4.024852177000855040e-04 4.811759034266730167e-04 -5.385532782437439008e-04 5.372490540552766992e-04
3.903903903903903627e-01 1.380152535982459312e-04 -2.377043701184157194e-04 3.399109150307888408e-04 -4.298573920450664558e-04 5.135578050381769521e-04 -5.744733678966397342e-04 5.728292133543045608e-04
4.004004004004003692e-01 1.477548098281931607e-04 -2.542194745392227766e-04 3.631865949968663266e-04 -4.589263791248126157e-04 5.479194498440516673e-04 -6.125634979134486407e-04 6.105385655611174573e-04
4.104104104104104311e-01 1.581292778636485567e-04 -2.717900696410566999e-04 3.879223245729997876e-04 -4.897894262114948312e-04 5.843724079094720367e-04 -6.529441940649850307e-04 6.504939951543588011e-04
4.204204204204204376e-01 1.691772289659826314e-04 -2.904787792685651964e-04 4.142028040780370256e-04 -5.225485741305905749e-04 6.230336092578279408e-04 -6.957416422574243730e-04 6.928177749872189073e-04
4.304304304304304440e-01 1.809393114734332510e-04 -3.103514882219986877e-04 4.421170022031387222e-04 -5.573108565274081244e-04 6.640255578084524766e-04 -7.410879062096804035e-04 7.376377671358279233e-04
4.404404404404404505e-01 1.934583488793015368e-04 -3.314774889744728347e-04 4.717583388779877018e-04 -5.941885041889386973e-04 7.074765500631419136e-04 -7.891211493205724497e-04 7.850876271070412766e-04
4.504504504504504570e-01 2.067794413810027446e-04 -3.539296330542751850e-04 5.032248732785582230e-04 -6.332991543968401844e-04 7.535208984633558335e-04 -8.399858605984664205e-04 8.353070112513464023e-04
4.604604604604604634e-01 2.209500709681120332e-04 -3.777844871486143487e-04 5.366194969911053944e-04 -6.747660652712603310e-04 8.022991593202144891e-04 -8.938330845037716207e-04 8.884417872044128887e-04
4.704704704704704699e-01 2.360202101140459335e-04 -4.031224939774383340e-04 5.720501323344517192e-04 -7.187183350483587665e-04 8.539583651988293328e-04 -9.508206545315657813e-04 9.446442471578956213e-04
4.804804804804804763e-01 2.520424341321747183e-04 -4.300281379776081767e-04 6.096299358292970715e-04 -7.652911262166741313e-04 9.086522616169919863e-04 -1.011113430337576670e-03 1.004073323736340544e-03
4.904904904904904828e-01 2.690720372529895672e-04 -4.585901158288439514e-04 6.494775067892583206e-04 -8.146258944190047082e-04 9.665415478959465088e-04 -1.074883538185951101e-03 1.066894808232620243e-03
5.005005005005005447e-01 2.871671524743799747e-04 -4.889015118433404170e-04 6.917171009934750892e-04 -8.668706220070467256e-04 1.027794121977658936e-03 -1.142310614471415704e-03 1.133281570928989070e-03
5.105105105105105512e-01 3.063888752321575226e-04 -5.210599782308788282e-04 7.364788493850494286e-04 -9.221800561158354859e-04 1.092585328998891799e-03 -1.213582052041884416e-03 1.203413783204895435e-03
5.205205205205205576e-01 3.268013909325963437e-04 -5.551679202404742825e-04 7.838989817230997267e-04 -9.807159511038201095e-04 1.161098213387236648e-03 -1.288893249019953903e-03 1.277479141105784593e-03
5.305305305305305641e-01 3.484721063830067403e-04 -5.913326861682039306e-04 8.341200550989763150e-04 -1.042647315182378522e-03 1.233523774218259639e-03 -1.368447859793366994e-03 1.355673090019598494e-03
5.405405405405405705e-01 3.714717851501595229e-04 -6.296667622087774021e-04 8.872911872090842936e-04 -1.108150661035613854e-03 1.310061223546004358e-03 -1.452458047815252846e-03 1.438199050079390969e-03
5.505505505505505770e-01 3.958746868697439144e-04 -6.702879721156552138e-04 9.435682942578399804e-04 -1.177410260207457622e-03 1.390918247391300039e-03 -1.541144739824918709e-03 1.525268641881531414e-03
5.605605605605605835e-01 4.217587105229022833e-04 -7.133196816209936078e-04 1.003114333344418086e-03 -1.250618401008242670e-03 1.476311269043508291e-03 -1.634737881068930310e-03 1.617101912079198104e-03
5.705705705705705899e-01 4.492055416883157233e-04 -7.588910075525210361e-04 1.066099549166315543e-03 -1.327975649667306399e-03 1.566465714301816222e-03 -1.733476691070611180e-03 1.713927558380651034e-03
5.805805805805805964e-01 4.783008037702041735e-04 -8.071370315694708676e-04 1.132701724851152688e-03 -1.409691114431527864e-03 1.661616278251627343e-03 -1.837609919463509050e-03 1.815983153450763561e-03
5.905905905905906028e-01 5.091342131940594738e-04 -8.581990184240785883e-04 1.203106436705805209e-03 -1.495982712282374442e-03 1.762007193140461853e-03 -1.947396101371373211e-03 1.923515367182999708e-03
6.006006006006006093e-01 5.417997385527460134e-04 -9.122246386385827717e-04 1.277507312648484784e-03 -1.587077437915480243e-03 1.867892496885409023e-03 -2.063103811783021171e-03 2.036780186776782596e-03
6.106106106106106157e-01 5.763957636760650392e-04 -9.693681954706338940e-04 1.356106294065449009e-03 -1.683211634597874895e-03 1.979536301711653980e-03 -2.185011918336352867e-03 2.156043134023130116e-03
6.206206206206206222e-01 6.130252545866322726e-04 -1.029790856021912037e-03 1.439113900808814154e-03 -1.784631266487759224e-03 2.097213062387726177e-03 -2.313409831890427416e-03 2.281579479168383950e-03
6.306306306306306286e-01 6.517959302942586634e-04 -1.093660886326138339e-03 1.526749499026222459e-03 -1.891592191971092768e-03 2.221207843489076544e-03 -2.448597754229170278e-03 2.413674450692931527e-03
6.406406406406406351e-01 6.928204373697214105e-04 -1.161153890233092159e-03 1.619241571486326357e-03 -2.004360437537601371e-03 2.351816585086576039e-03 -2.590886922204150861e-03 2.552623440308380426e-03
6.506506506506506415e-01 7.362165282270346361e-04 -1.232453051885097238e-03 1.716827990036681522e-03 -2.123212471686675585e-03 2.489346366221229043e-03 -2.740599847587692987e-03 2.698732202443293593e-03
6.606606606606606480e-01 7.821072430309548287e-04 -1.307749381561437805e-03 1.819756289802369666e-03 -2.248435478320733299e-03 2.634115665490533147e-03 -2.898070551871008513e-03 2.852317047454093653e-03
6.706706706706706544e-01 8.306210951334776216e-04 -1.387241964644374357e-03 1.928283944704589983e-03 -2.380327629049951675e-03 2.786454618035405680e-03 -3.063644795205091795e-03 3.013705027764069025e-03
6.806806806806806609e-01 8.818922599296361974e-04 -1.471138213438083920e-03 2.042678643848863575e-03 -2.519198353798378018e-03 2.946705268180187676e-03 -3.237680298645504752e-03 3.183234116100293071e-03
6.906906906906906674e-01 9.360607670088598063e-04 -1.559654121548672331e-03 2.163218568302124282e-03 -2.665368609066829948e-03 3.115221816941279864e-03 -3.420546958825322961e-03 3.361253374965129069e-03
7.007007007007006738e-01 9.932726954634781610e-04 -1.653014520509494623e-03 2.290192667746839082e-03 -2.819171143172878591e-03 3.292370863582783167e-03 -3.612627054143678022e-03 3.548123116446070049e-03
7.107107107107106803e-01 1.053680372200924576e-03 -1.751453338311712449e-03 2.423900936469010944e-03 -2.980950757753208710e-03 3.478531640360802563e-03 -3.814315441521296066e-03 3.744215051435855098e-03
7.207207207207206867e-01 1.117442573090365919e-03 -1.855213859474695278e-03 2.564654688104571131e-03 -3.151064564777743097e-03 3.674096239560652524e-03 -4.026019742738054692e-03 3.949912427302716515e-03
7.307307307307306932e-01 1.184724726758340854e-03 -1.964548986265272565e-03 2.712776828536290867e-03 -3.329882238289386641e-03 3.879469831894605258e-03 -4.248160519332254241e-03 4.165610153020037759e-03
7.407407407407406996e-01 1.255699120831218606e-03 -2.079721500648536170e-03 2.868602126300405942e-03 -3.517786260047382676e-03 4.095070875291221581e-03 -4.481171435006502980e-03 4.391714910734650576e-03
7.507507507507507061e-01 1.330545110405028254e-03 -2.201004326526047414e-03 3.032477479828864578e-03 -3.715172158216426598e-03 4.321331313071076312e-03 -4.725499404450901782e-03 4.628645252723964827e-03
7.607607607607607125e-01 1.409449328505539079e-03 -2.328680791790127026e-03 3.204762180819773539e-03 -3.922448738208217031e-03 4.558696760468375873e-03 -4.981604727461449306e-03 4.876831682664620020e-03
7.707707707707707190e-01 1.492605898283145931e-03 -2.463044889695010110e-03 3.385828172994749617e-03 -4.140038304746400388e-03 4.807626678422649395e-03 -5.249961207199153705e-03 5.136716720108513122e-03
7.807807807807807254e-01 1.580216646668610976e-03 -2.604401539017737674e-03 3.576060305468433797e-03 -4.368376874191127676e-03 5.068594533531092620e-03 -5.531056251405063774e-03 5.408754947037533456e-03
7.907907907907907319e-01 1.672491319196619782e-03 -2.753066842453256655e-03 3.775856579921755760e-03 -4.607914376124919685e-03 5.342087943019009806e-03 -5.825390955357169845e-03 5.693413035345102312e-03
8.008008008008007383e-01 1.769647795684567556e-03 -2.909368342659318304e-03 3.985628390736710089e-03 -4.859114843167238601e-03 5.628608803553564188e-03 -6.133480165327055179e-03 5.991169754070764346e-03
8.108108108108108558e-01 1.871912306434344361e-03 -3.073645275338219955e-03 4.205800757217516977e-03 -5.122456587952528735e-03 5.928673402696035995e-03 -6.455852521268973937e-03 6.302515955195308120e-03
8.208208208208208623e-01 1.979519648604637343e-03 -3.246248818713250595e-03 4.436812546989740876e-03 -5.398432366173849806e-03 6.242812511758196944e-03 -6.793050477449698830e-03 6.627954536786224982e-03
8.308308308308308687e-01 2.092713402381001734e-03 -3.427542338728900833e-03 4.679116689636787438e-03 -5.687549524563427494e-03 6.571571458801541039e-03 -7.145630299706327501e-03 6.968000382269005748e-03
8.408408408408408752e-01 2.211746146550170981e-03 -3.617901629274764864e-03 4.933180379600980540e-03 -5.990330132651142114e-03 6.915510180492042032e-03 -7.514162037999510234e-03 7.323180274587065205e-03
8.508508508508508816e-01 2.336879673064343882e-03 -3.817715146704386657e-03 5.199485267345478438e-03 -6.307311097113651663e-03 7.275203251499948523e-03 -7.899229472913155484e-03 7.694032784003967604e-03
8.608608608608608881e-01 2.468385200160108997e-03 -4.027384237891565126e-03 5.478527637742760907e-03 -6.639044257499595626e-03 7.651239890112565903e-03 -8.301430034737546440e-03 8.081108128294805376e-03
8.708708708708708945e-01 2.606543583575666317e-03 -4.247323361038493270e-03 5.770818574626240295e-03 -6.986096462091233132e-03 8.044223938709300914e-03 -8.721374693762036154e-03 8.484968004070433945e-03
8.808808808808809010e-01 2.751645525388859200e-03 -4.477960298422233552e-03 6.076884110413335004e-03 -7.349049622639369610e-03 8.454773817731995461e-03 -9.159687820395723268e-03 8.906185387978176118e-03
8.908908908908909074e-01 2.903991779977387229e-03 -4.719736360238587641e-03 6.397265359681283958e-03 -7.728500746686978000e-03 8.883522451769943970e-03 -9.617007013729975823e-03 9.345344306525836184e-03
9.009009009009009139e-01 3.063893356581565749e-03 -4.973106578675850868e-03 6.732518635551647604e-03 -8.125061946177961764e-03 9.331117166368710358e-03 -1.009398289715603657e-02 9.803039573283260644e-03
9.109109109109109204e-01 3.231671717929100480e-03 -5.238539891324891888e-03 7.083215547715395084e-03 -8.539360421030673179e-03 9.798219554164575712e-03 -1.059127887965387836e-02 1.027987649222649423e-02
9.209209209209209268e-01 3.407658974360536306e-03 -5.516519313006772521e-03 7.449943080908212958e-03 -8.972038416341603442e-03 1.028550530894228356e-02 -1.110957088137509707e-02 1.077647052600445507e-02
9.309309309309309333e-01 3.592198072873960344e-03 -5.807542095075507102e-03 7.833303652625977359e-03 -9.423753151874126113e-03 1.079366402621460656e-02 -1.164954702215499974e-02 1.129344692792833872e-02
9.409409409409409397e-01 3.785642980487064022e-03 -6.112119871229901649e-03 8.233915148851425614e-03 -9.895176722477886863e-03 1.132339896892449981e-02 -1.221190727160308478e-02 1.183144033650638735e-02
9.509509509509509462e-01 3.988358861295223518e-03 -6.430778788846924256e-03 8.652410936547335479e-03 -1.038699596807984328e-02 1.187542679687892018e-02 -1.279736305944208057e-02 1.239109433137560237e-02
9.609609609609609526e-01 4.200722246585410560e-03 -6.764059624829107074e-03 9.089439851658867933e-03 -1.089991231188698270e-02 1.245047725853600309e-02 -1.340663684479148285e-02 1.297306094951598474e-02
9.709709709709709591e-01 4.423121197346595139e-03 -7.112517884938611597e-03 9.545666161355175275e-03 -1.143464156544094640e-02 1.304929284378168568e-02 -1.404046164311938821e-02 1.357800016066879577e-02
9.809809809809809655e-01 4.655955458500110090e-03 -7.476723885574320695e-03 1.002176949923391271e-02 -1.199191369917222173e-02 1.367262839635475721e-02 -1.469958050962372545e-02 1.420657930092563380e-02
9.909909909909909720e-01 4.899636604155937700e-03 -7.857262816932237409e-03 1.051844477220598151e-02 -1.257247257710992182e-02 1.432125068460358280e-02 -1.538474597784290215e-02 1.485947246350186740e-02
1.001001001001001089e+00 5.154588173184756345e-03 -8.254734786476078390e-03 1.103640203777605036e-02 -1.317707565441730670e-02 1.499593792928881862e-02 -1.609671945234212101e-02 1.553735984576206340e-02
1.011011011011011096e+00 5.421245794380338302e-03 -8.669754841633443496e-03 1.157636635043566425e-02 -1.380649363644110596e-02 1.569747928718219498e-02 -1.683627055437318318e-02 1.624092705162400938e-02
1.021021021021021102e+00 5.700057300472649927e-03 -9.102952970623750736e-03 1.213907757589031619e-02 -1.446151009798532679e-02 1.642667428925243325e-02 -1.760417641946278311e-02 1.697086434853259385e-02
1.031031031031031109e+00 5.991482830238870939e-03 -9.554974080317094054e-03 1.272529017185014023e-02 -1.514292106154721193e-02 1.718433223227591386e-02 -1.840122094594733027e-02 1.772786587826483823e-02
1.041041041041041115e+00 6.295994917947776888e-03 -1.002647795001883682e-02 1.333577293412600666e-02 -1.585153453328513179e-02 1.797127152276177184e-02 -1.922819399354159034e-02 1.851262882090343870e-02
1.051051051051051122e+00 6.614078569362052094e-03 -1.051813916007249619e-02 1.397130870678820434e-02 -1.658816999552428090e-02 1.878831897213822238e-02 -2.008589053110271597e-02 1.932585251139708193e-02
1.061061061061061128e+00 6.946231323514489263e-03 -1.103064699417512576e-02 1.463269405516584576e-02 -1.735365785464916891e-02 1.963630904221156173e-02 -2.097510973283377850e-02 2.016823750821418806e-02
1.071071071071071135e+00 7.292963299466118099e-03 -1.156470531430276935e-02 1.532073890048893904e-02 -1.814883884327835734e-02 2.051608303997817448e-02 -2.189665402225774923e-02 2.104048461368951753e-02
1.081081081081081141e+00 7.654797227248520859e-03 -1.212103240715069544e-02 1.603626611500388183e-02 -1.897456337566959250e-02 2.142848826094556625e-02 -2.285132806338670622e-02 2.194329384576206715e-02
1.091091091091091148e+00 8.032268462188386915e-03 -1.270036080100330270e-02 1.678011107642662578e-02 -1.983169085536183249e-02 2.237437708020032640e-02 -2.383993769861149706e-02 2.287736336090782571e-02
1.101101101101101154e+00 8.425924981809903777e-03 -1.330343705196177992e-02 1.755312118063533447e-02 -2.072108893412366940e-02 2.335460599054831748e-02 -2.486328883294295841e-02 2.384338832818130166e-02
1.111111111111111160e+00 8.836327364510293200e-03 -1.393102149847478752e-02 1.835615531154743268e-02 -2.164363272134757141e-02 2.437003458714675705e-02 -2.592218626434898351e-02 2.484205975439627775e-02
1.121121121121121167e+00 9.264048749205224323e-03 -1.458388798313755945e-02 1.919008326717317262e-02 -2.260020394310360489e-02 2.542152449814778781e-02 -2.701743246005009619e-02 2.587406326059795217e-02
1.131131131131131173e+00 9.709674775144882045e-03 -1.526282354074951636e-02 2.005578514089115597e-02 -2.359169005014813067e-02 2.650993826098003645e-02 -2.814982627876215851e-02 2.694007781010684943e-02
1.141141141141141180e+00 1.017380350110727409e-02 -1.596862805164807678e-02 2.095415065704842733e-02 -2.461898327426881652e-02 2.763613814400717530e-02 -2.932016163900566519e-02 2.804077438854719190e-02
1.151151151151151186e+00 1.065704530318356026e-02 -1.670211385936823389e-02 2.188607846005085136e-02 -2.568297963243989374e-02 2.880098491342086842e-02 -3.052922613373792310e-02 2.917681463641071463e-02
1.161161161161161193e+00 1.116002275038074573e-02 -1.746410535171293368e-02 2.285247535617667206e-02 -2.678457787835917744e-02 3.000533654534974157e-02 -3.177779959170707463e-02 3.034884943484913652e-02
1.171171171171171199e+00 1.168337045728102402e-02 -1.825543850436066665e-02 2.385425550742191134e-02 -2.792467840104468149e-02 3.125004688329939551e-02 -3.306665258607797281e-02 3.155751744553916827e-02
1.181181181181181206e+00 1.222773491301191312e-02 -1.907696038617901629e-02 2.489233957676206116e-02 -2.910418207027587814e-02 3.253596424117194408e-02 -3.439654489103113888e-02 3.280344360561351230e-02
1.191191191191191212e+00 1.279377428580035989e-02 -1.992952862546270784e-02 2.596765382430089864e-02 -3.032398902878238878e-02 3.386392995225833563e-02 -3.576822388719779616e-02 3.408723757881057526e-02
1.201201201201201219e+00 1.338215820240498503e-02 -2.081401083636666427e-02 2.708112915386512790e-02 -3.158499743120300740e-02 3.523477686474350140e-02 -3.718242291695737084e-02 3.540949216415555795e-02
1.211211211211211225e+00 1.399356750174445170e-02 -2.173128400486161807e-02 2.823370010969879912e-02 -3.288810212996515214e-02 3.664932778441780392e-02 -3.863985959079320465e-02 3.677078166365050499e-02
1.221221221221221231e+00 1.462869396206737359e-02 -2.268223383360208276e-02 2.942630382301204134e-02 -3.423419330836797309e-02 3.810839386544795371e-02 -4.014123404607728568e-02 3.817166021062025349e-02
1.231231231231231238e+00 1.528824000103759344e-02 -2.366775404516030523e-02 3.065987890824134129e-02 -3.562415506128717435e-02 3.961277295022050393e-02 -4.168722715982895594e-02 3.961266006052945737e-02
1.241241241241241244e+00 1.597291834814350969e-02 -2.468874564315316419e-02 3.193536430899306805e-02 -3.705886392406673724e-02 4.116324785944443926e-02 -4.327849871718002228e-02 4.109428984626459225e-02
1.251251251251251251e+00 1.668345168887393898e-02 -2.574611613086096387e-02 3.325369809375341990e-02 -3.853918735030618936e-02 4.276058463386640113e-02 -4.491568553745792919e-02 4.261703280004656286e-02
1.261261261261261257e+00 1.742057228014266129e-02 -2.684077868701710209e-02 3.461581620157008765e-02 -4.006598213940596592e-02 4.440553072913071275e-02 -4.659939955998923522e-02 4.418134494431887743e-02
1.271271271271271264e+00 1.818502153648566752e-02 -2.797365129853123314e-02 3.602265113803570368e-02 -4.164009281488990216e-02 4.609881316549593877e-02 -4.833022589191522667e-02 4.578765325413596682e-02
1.281281281281281270e+00 1.897754958659998020e-02 -2.914565584999612505e-02 3.747513062203296913e-02 -4.326234995468473260e-02 4.784113663430230451e-02 -5.010872082050402132e-02 4.743635379375544386e-02
1.291291291291291277e+00 1.979891479984109692e-02 -3.035771716992030980e-02 3.897417618383545307e-02 -4.493356847470073717e-02 4.963318156327011649e-02 -5.193540979263659707e-02 4.912780983031800330e-02
1.301301301301301283e+00 2.064988328234782997e-02 -3.161076203372589072e-02 4.052070171529756348e-02 -4.665454586722714292e-02 5.147560214289903513e-02 -5.381078536434071025e-02 5.086234992768058627e-02
1.311311311311311290e+00 2.153122834251619197e-02 -3.290571812364861959e-02 4.211561197300686676e-02 -4.842606039582383892e-02 5.336902431642356198e-02 -5.573530512343752297e-02 5.264026602364230145e-02
1.321321321321321296e+00 2.244372992560232996e-02 -3.424351294578333732e-02 4.375980103541989713e-02 -5.024886924856677289e-02 5.531404373597458013e-02 -5.770938958856254575e-02 5.446181149398342941e-02
1.331331331331331302e+00 2.338817401729606504e-02 -3.562507270462730163e-02 4.545415071515470501e-02 -5.212370665168349071e-02 5.731122368779057591e-02 -5.973342008801997560e-02 5.632719920691479920e-02
1.341341341341341309e+00 2.436535201616804591e-02 -3.705132113558276541e-02 4.719952892776204528e-02 -5.405128194578863454e-02 5.936109298951012386e-02 -6.180773662211554859e-02 5.823659957170260193e-02
1.351351351351351315e+00 2.537606007496052279e-02 -3.852317829599605226e-02 4.899678801845428616e-02 -5.603227762711001508e-02 6.146414386276991687e-02 -6.393263571280494162e-02 6.019013858540351453e-02
1.361361361361361322e+00 2.642109841076290683e-02 -4.004155931543187941e-02 5.084676304843278177e-02 -5.806734735628071159e-02 6.362082978452826554e-02 -6.610836824468697970e-02 6.218789588181471845e-02
1.371371371371371328e+00 2.750127058418197143e-02 -4.160737310599769284e-02 5.275027004260821745e-02 -6.015711393744552909e-02 6.583156332071470052e-02 -6.833513730154473775e-02 6.422990278689394428e-02
1.381381381381381335e+00 2.861738274769425397e-02 -4.322152103366196790e-02 5.470810420067628854e-02 -6.230216727061781840e-02 6.809671394600036454e-02 -7.061309600282519860e-02 6.631614038506701558e-02
1.391391391391391341e+00 2.977024286344562981e-02 -4.488489555163698019e-02 5.672103807367406131e-02 -6.450306228040174339e-02 7.041660585366733838e-02 -7.294234534462097630e-02 6.844653760098677597e-02
1.401401401401401348e+00 3.096065989084196765e-02 -4.659837879702437985e-02 5.878981970830499809e-02 -6.676031682437212622e-02 7.279151575973329125e-02 -7.532293204988391166e-02 7.062096930144658169e-02
