3.654438965473872702e+00 7.993549458195653434e-01
4.569137547762553098e+00 1.375279786777177549e+00
5.481513672833196793e+00 1.827326404164310913e+00
6.513815818991796291e+00 2.262073745098795108e+00
7.570397876816508997e+00 2.703216121007473660e+00
8.813009549792756303e+00 3.167310918375682682e+00
1.066872346068595689e+01 3.695216411930940303e+00
